left;top;botton;rigth
550;160;305;395
540;150;305;395
535;145;305;395
530;140;305;395
525;135;305;395
520;130;305;395
515;125;305;395
510;120;305;395
505;115;305;395
500;110;305;395
495;105;305;395
490;100;305;395
485;95;305;395
475;85;305;395
470;80;305;395
465;75;305;395
460;70;305;395
455;65;305;395
450;60;305;395
445;55;305;395
440;50;305;395
435;45;305;395
430;40;305;395
420;30;305;395
415;25;305;395
410;20;305;395
405;15;305;395
405;10;305;395
405;5;305;395
405;0;305;390
405;0;305;385
405;5;305;380
405;10;305;375
405;15;305;370
405;20;305;365
405;30;305;355
405;35;305;350
405;40;305;345
405;45;305;340
405;50;305;335
405;55;305;330
405;60;305;325
405;65;305;320
405;70;305;315
405;75;305;310
405;80;305;305
405;85;305;300
405;90;305;295
405;95;305;290
405;100;305;285
405;105;305;280
405;110;305;275
405;115;305;270
405;120;305;265
405;125;305;260
405;130;305;255
405;135;305;250
405;140;305;245
405;150;305;235
405;155;305;230
405;160;305;225
405;165;305;220
405;170;305;215
405;175;305;210
405;180;305;205
405;185;305;200
405;190;305;195
405;195;305;190
405;200;305;185
405;205;305;180
405;215;305;170
405;220;305;165
405;225;305;160
405;230;305;155
405;235;305;150
405;240;305;145
405;245;305;140
405;250;305;135
405;255;305;130
405;260;305;125
405;270;305;115
405;275;305;110
405;280;305;105
405;285;305;100
405;290;305;95
405;295;305;90
405;295;305;85
405;295;305;80
405;295;310;75
405;295;315;70
405;295;320;65
405;295;325;60
405;295;335;50
405;295;340;45
405;295;345;40
405;295;350;35
405;295;355;30
405;295;360;25
405;295;365;20
405;295;370;15
405;295;375;10
405;295;380;5
405;295;385;0
405;295;390;5
405;295;395;10
405;295;400;15
405;295;405;20
405;295;410;25
405;295;415;30
405;295;420;35
405;295;425;40
405;295;430;45
405;295;435;50
405;295;440;55
405;295;445;60
405;295;450;195
405;295;445;200
405;295;440;205
405;295;435;210
405;295;430;215
405;295;425;220
405;295;420;225
405;295;415;230
405;295;410;235
405;295;405;240
405;295;400;245
405;295;390;255
405;295;385;260
405;295;380;265
405;295;375;270
405;295;370;275
405;295;365;280
405;295;360;285
405;295;355;290
405;295;350;295
405;295;345;300
405;295;335;310
405;295;330;315
405;295;325;320
405;295;320;325
405;295;315;330
405;295;310;335
405;295;305;350
405;290;305;355
405;285;305;360
405;280;305;365
405;270;305;375
405;265;305;380
405;260;305;385
405;255;305;390
405;240;305;395
410;235;305;395
415;230;305;395
420;225;305;395
425;220;305;395
430;215;305;395
435;210;305;395
440;205;305;395
445;200;305;395
450;195;305;395
455;190;305;395
460;185;305;395
465;180;305;395
470;175;305;395
475;170;305;395
480;165;305;395
485;160;305;395
495;150;305;395
500;145;305;395
505;140;305;395
510;135;305;395
515;130;305;395
520;125;305;395
525;120;305;395
530;115;305;395
535;110;305;395
540;105;305;395
545;100;305;395
550;95;305;395
560;85;305;395
565;80;305;395
570;75;305;395
575;70;305;395
580;65;305;395
585;60;305;395
590;55;305;395
595;50;305;395
600;45;305;395
605;40;305;395
615;30;305;395
620;25;305;395
625;20;305;395
630;15;305;395
635;10;305;395
640;5;305;395
645;0;305;395
650;0;305;395
655;5;305;395
660;10;305;395
665;15;305;395
670;20;305;395
680;30;305;395
685;35;305;395
690;40;305;395
695;45;305;395
700;50;305;395
705;55;305;395
710;60;305;395
715;65;305;395
720;70;305;395
725;75;305;395
730;80;305;395
725;85;305;395
720;90;305;395
715;95;305;395
710;100;305;395
705;105;305;395
700;110;305;395
695;115;305;395
690;120;305;395
685;125;305;395
680;130;305;395
675;135;305;395
670;140;305;395
660;150;305;395
655;155;305;395
650;160;305;395
645;165;305;395
640;170;305;395
635;175;305;395
630;180;305;395
625;185;305;395
620;190;305;395
615;195;305;395
610;200;305;395
605;205;305;395
595;215;305;395
590;220;305;395
585;225;305;395
580;230;305;395
575;235;305;395
570;240;305;395
565;245;305;395
560;250;305;395
555;255;305;395
550;260;305;395
540;270;305;395
535;275;305;395
530;280;305;395
525;285;305;395
520;290;305;395
515;295;305;395
510;295;305;395
505;295;305;395
500;295;310;395
495;295;315;395
490;295;320;395
485;295;325;395
475;295;335;395
470;295;340;395
465;295;345;395
460;295;350;395
455;295;355;395
450;295;360;395
445;295;365;395
440;295;370;395
435;295;375;395
430;295;380;395
420;295;390;395
415;295;395;395
410;295;400;395
405;295;405;395
405;295;410;395
405;295;415;395
405;295;420;390
405;295;425;385
405;295;430;380
405;295;435;375
405;295;440;370
405;295;445;365
405;295;450;230
405;295;445;225
405;295;440;220
405;295;435;215
405;295;430;210
405;295;425;205
405;295;420;200
405;295;415;195
405;295;410;190
405;295;405;185
405;295;400;180
405;295;390;170
405;295;385;165
405;295;380;160
405;295;375;155
405;295;370;150
405;295;365;145
405;295;360;140
405;295;355;135
405;295;350;130
405;295;345;125
405;295;335;115
405;295;330;110
405;295;325;105
405;295;320;100
405;295;315;95
405;295;310;90
405;295;305;75
405;290;305;70
405;285;305;65
405;280;305;60
405;270;305;50
405;265;305;45
405;260;305;40
405;255;305;35
405;250;305;30
405;245;305;25
405;240;305;20
405;235;305;15
405;230;305;10
405;225;305;5
405;220;305;0
405;215;305;5
405;210;305;10
405;205;305;15
405;200;305;20
405;195;305;25
405;190;305;30
405;185;305;35
405;180;305;40
405;175;305;45
405;170;305;50
405;165;305;55
405;160;305;60
405;150;305;70
405;145;305;75
405;140;305;80
405;135;305;85
405;130;305;90
405;125;305;95
405;120;305;100
405;115;305;105
405;110;305;110
405;105;305;115
405;100;305;120
405;95;305;125
405;85;305;135
405;80;305;140
405;75;305;145
405;70;305;150
405;65;305;155
405;60;305;160
405;55;305;165
405;50;305;170
405;45;305;175
405;40;305;180
405;30;305;190
405;25;305;195
405;20;305;200
405;15;305;205
405;10;305;210
405;5;305;215
405;0;305;220
405;0;305;225
405;5;305;230
405;10;305;235
405;15;305;240
405;20;305;245
405;30;305;255
405;35;305;260
405;40;305;265
405;45;305;270
405;50;305;275
405;55;305;280
405;60;305;285
405;65;305;290
405;70;305;295
405;75;305;300
405;85;305;310
405;90;305;315
405;95;305;320
405;100;305;325
405;105;305;330
405;110;305;335
405;115;305;340
405;120;305;345
405;125;305;350
405;130;305;355
405;135;305;360
405;140;305;365
405;150;305;375
405;155;305;380
405;160;305;385
405;165;305;390
405;180;305;395
410;185;305;395
415;190;305;395
420;195;305;395
425;200;305;395
430;205;305;395
440;215;305;395
445;220;305;395
450;225;305;395
455;230;305;395
460;235;305;395
465;240;305;395
470;245;305;395
475;250;305;395
480;255;305;395
485;260;305;395
495;270;305;395
500;275;305;395
505;280;305;395
510;285;305;395
515;290;305;395
520;295;305;395
525;295;305;395
530;295;305;395
535;295;310;395
540;295;315;395
545;295;320;395
550;295;325;395
560;295;335;395
565;295;340;395
570;295;345;395
575;295;350;395
580;295;355;395
585;295;360;395
590;295;365;395
595;295;370;395
600;295;375;395
605;295;380;395
615;295;390;395
620;295;395;395
625;295;400;395
630;295;405;395
635;295;410;395
640;295;415;395
645;295;420;395
650;295;425;395
655;295;430;395
660;295;435;395
665;295;440;395
670;295;445;395
655;295;450;395
650;295;445;395
645;295;440;395
640;295;435;395
635;295;430;395
630;295;425;395
625;295;420;395
620;295;415;395
615;295;410;395
610;295;405;395
605;295;400;395
595;295;390;395
590;295;385;395
585;295;380;395
580;295;375;395
575;295;370;395
570;295;365;395
565;295;360;395
560;295;355;395
555;295;350;395
550;295;345;395
540;295;335;395
535;295;330;395
530;295;325;395
525;295;320;395
520;295;315;395
515;295;310;395
500;295;305;395
495;290;305;395
490;285;305;395
485;280;305;395
475;270;305;395
470;265;305;395
465;260;305;395
460;255;305;395
455;250;305;395
450;245;305;395
445;240;305;395
440;235;305;395
435;230;305;395
430;225;305;395
420;215;305;395
415;210;305;395
410;205;305;395
405;200;305;395
405;195;305;395
405;190;305;395
405;185;305;390
405;180;305;385
405;175;305;380
405;170;305;375
405;165;305;370
405;160;305;365
405;150;305;355
405;145;305;350
405;140;305;345
405;135;305;340
405;130;305;335
405;125;305;330
405;120;305;325
405;115;305;320
405;110;305;315
405;105;305;310
405;100;305;305
405;95;305;300
405;85;305;290
405;80;305;285
405;75;305;280
405;70;305;275
405;65;305;270
405;60;305;265
405;55;305;260
405;50;305;255
405;45;305;250
405;40;305;245
405;30;305;235
405;25;305;230
405;20;305;225
405;15;305;220
405;10;305;215
405;5;305;210
405;0;305;205
405;0;305;200
405;5;305;195
405;10;305;190
405;15;305;185
405;20;305;180
405;30;305;170
405;35;305;165
405;40;305;160
405;45;305;155
405;50;305;150
405;55;305;145
405;60;305;140
405;65;305;135
405;70;305;130
405;75;305;125
405;85;305;115
405;90;305;110
405;95;305;105
405;100;305;100
405;105;305;95
405;110;305;90
405;115;305;85
405;120;305;80
405;125;305;75
405;130;305;70
405;135;305;65
405;140;305;60
405;150;305;50
405;155;305;45
405;160;305;40
405;165;305;35
405;170;305;30
405;175;305;25
405;180;305;20
405;185;305;15
405;190;305;10
405;195;305;5
405;200;305;0
405;205;305;5
405;215;305;15
405;220;305;20
405;225;305;25
405;230;305;30
405;235;305;35
405;240;305;40
405;245;305;45
405;250;305;50
405;255;305;55
405;260;305;60
405;270;305;70
405;275;305;75
405;280;305;80
405;285;305;85
405;290;305;90
405;295;305;95
405;295;305;100
405;295;305;105
405;295;310;110
405;295;315;115
405;295;320;120
405;295;325;125
405;295;335;135
405;295;340;140
405;295;345;145
405;295;350;150
405;295;355;155
405;295;360;160
405;295;365;165
405;295;370;170
405;295;375;175
405;295;380;180
405;295;390;190
405;295;395;195
405;295;400;200
405;295;405;205
405;295;410;210
405;295;415;215
405;295;420;220
405;295;425;225
405;295;430;230
405;295;435;235
405;295;440;240
405;295;445;245
405;295;450;380
405;295;445;385
405;295;440;390
405;295;425;395
410;295;420;395
415;295;415;395
420;295;410;395
425;295;405;395
430;295;400;395
440;295;390;395
445;295;385;395
450;295;380;395
455;295;375;395
460;295;370;395
465;295;365;395
470;295;360;395
475;295;355;395
480;295;350;395
485;295;345;395
495;295;335;395
500;295;330;395
505;295;325;395
510;295;320;395
515;295;315;395
520;295;310;395
535;295;305;395
540;290;305;395
545;285;305;395
550;280;305;395
560;270;305;395
565;265;305;395
570;260;305;395
575;255;305;395
580;250;305;395
585;245;305;395
590;240;305;395
595;235;305;395
600;230;305;395
605;225;305;395
615;215;305;395
620;210;305;395
625;205;305;395
630;200;305;395
635;195;305;395
640;190;305;395
645;185;305;395
650;180;305;395
655;175;305;395
660;170;305;395
665;165;305;395
670;160;305;395
680;150;305;395
685;145;305;395
690;140;305;395
695;135;305;395
700;130;305;395
705;125;305;395
710;120;305;395
715;115;305;395
720;110;305;395
725;105;305;395
730;100;305;395
725;95;305;395
715;85;305;395
710;80;305;395
705;75;305;395
700;70;305;395
695;65;305;395
690;60;305;395
685;55;305;395
680;50;305;395
675;45;305;395
670;40;305;395
660;30;305;395
655;25;305;395
650;20;305;395
645;15;305;395
640;10;305;395
635;5;305;395
630;0;305;395
625;0;305;395
620;5;305;395
615;10;305;395
610;15;305;395
605;20;305;395
595;30;305;395
590;35;305;395
585;40;305;395
580;45;305;395
575;50;305;395
570;55;305;395
565;60;305;395
560;65;305;395
555;70;305;395
550;75;305;395
540;85;305;395
535;90;305;395
530;95;305;395
525;100;305;395
520;105;305;395
515;110;305;395
510;115;305;395
505;120;305;395
500;125;305;395
495;130;305;395
490;135;305;395
485;140;305;395
475;150;305;395
470;155;305;395
465;160;305;395
460;165;305;395
455;170;305;395
450;175;305;395
445;180;305;395
440;185;305;395
435;190;305;395
430;195;305;395
420;205;305;395
410;215;305;395
405;220;305;395
405;225;305;395
405;230;305;395
405;235;305;390
405;240;305;385
405;245;305;380
405;250;305;375
405;255;305;370
405;260;305;365
405;270;305;355
405;275;305;350
405;280;305;345
405;285;305;340
405;290;305;335
405;295;305;330
405;295;305;325
405;295;305;320
405;295;310;315
405;295;315;310
405;295;320;305
405;295;325;300
405;295;335;290
405;295;340;285
405;295;345;280
405;295;350;275
405;295;355;270
405;295;360;265
405;295;365;260
405;295;370;255
405;295;375;250
405;295;380;245
405;295;390;235
405;295;395;230
405;295;400;225
405;295;405;220
405;295;410;215
405;295;415;210
405;295;420;205
405;295;425;200
405;295;430;195
405;295;435;190
405;295;440;185
405;295;445;180
405;295;450;45
405;295;445;40
405;295;440;35
405;295;435;30
405;295;430;25
405;295;425;20
405;295;420;15
405;295;415;10
405;295;410;5
405;295;405;0
405;295;400;5
405;295;390;15
405;295;385;20
405;295;380;25
405;295;375;30
405;295;370;35
405;295;365;40
405;295;360;45
405;295;355;50
405;295;350;55
405;295;345;60
405;295;335;70
405;295;330;75
405;295;325;80
405;295;320;85
405;295;315;90
405;295;310;95
405;295;305;110
405;290;305;115
405;285;305;120
405;280;305;125
405;270;305;135
405;265;305;140
405;260;305;145
405;255;305;150
405;250;305;155
405;245;305;160
405;240;305;165
405;235;305;170
405;230;305;175
405;225;305;180
405;215;305;190
405;210;305;195
405;205;305;200
405;200;305;205
405;195;305;210
405;190;305;215
405;185;305;220
405;180;305;225
405;175;305;230
405;170;305;235
405;165;305;240
405;160;305;245
405;150;305;255
405;145;305;260
405;140;305;265
405;135;305;270
405;130;305;275
405;125;305;280
405;120;305;285
405;115;305;290
405;110;305;295
405;105;305;300
405;95;305;310
405;85;305;320
405;80;305;325
405;75;305;330
405;70;305;335
405;65;305;340
405;60;305;345
405;55;305;350
405;50;305;355
405;45;305;360
405;40;305;365
405;30;305;375
405;25;305;380
405;20;305;385
405;15;305;390
405;0;305;395
410;0;305;395
415;5;305;395
420;10;305;395
425;15;305;395
430;20;305;395
440;30;305;395
445;35;305;395
450;40;305;395
455;45;305;395
460;50;305;395
465;55;305;395
470;60;305;395
475;65;305;395
480;70;305;395
485;75;305;395
495;85;305;395
500;90;305;395
505;95;305;395
510;100;305;395
515;105;305;395
520;110;305;395
525;115;305;395
530;120;305;395
535;125;305;395
540;130;305;395
545;135;305;395
550;140;305;395
560;150;305;395
565;155;305;395
570;160;305;395
575;165;305;395
580;170;305;395
585;175;305;395
590;180;305;395
595;185;305;395
600;190;305;395
605;195;305;395
615;205;305;395
625;215;305;395
630;220;305;395
635;225;305;395
640;230;305;395
645;235;305;395
650;240;305;395
655;245;305;395
660;250;305;395
665;255;305;395
670;260;305;395
680;270;305;395
685;275;305;395
690;280;305;395
695;285;305;395
700;290;305;395
705;295;305;395
710;295;305;395
715;295;305;395
720;295;310;395
725;295;315;395
730;295;320;395
725;295;325;395
715;295;335;395
710;295;340;395
705;295;345;395
700;295;350;395
695;295;355;395
690;295;360;395
685;295;365;395
680;295;370;395
675;295;375;395
670;295;380;395
660;295;390;395
655;295;395;395
650;295;400;395
645;295;405;395
640;295;410;395
635;295;415;395
630;295;420;395
625;295;425;395
620;295;430;395
615;295;435;395
610;295;440;395
605;295;445;395
470;295;450;395
465;295;445;395
460;295;440;395
455;295;435;395
450;295;430;395
445;295;425;395
440;295;420;395
435;295;415;395
430;295;410;395
420;295;400;395
410;295;390;395
405;295;385;395
405;295;380;395
405;295;375;395
405;295;370;390
405;295;365;385
405;295;360;380
405;295;355;375
405;295;350;370
405;295;345;365
405;295;335;355
405;295;330;350
405;295;325;345
405;295;320;340
405;295;315;335
405;295;310;330
405;295;305;315
405;290;305;310
405;285;305;305
405;280;305;300
405;270;305;290
405;265;305;285
405;260;305;280
405;255;305;275
405;250;305;270
405;245;305;265
405;240;305;260
405;235;305;255
405;230;305;250
